target_name,target_classification,is_background_or_calibration,instrument_name,observation_mode,filter_disperser,wavelength_min_um,wavelength_max_um,exposure_time_s,obs_start_utc,obs_end_utc,calib_level,proposal_id,proposal_type,proposal_pi,obs_title,ra_deg,dec_deg,release_date_utc,obs_id,obsid,product_uri,product_download_url
HR5467-WBKG,Star; A dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,152.519,2024-04-02T08:00:28,2024-04-02T08:09:24,3,4496,CAL,"Gordon, Karl D.",Absolute Flux Calibration (A Dwarfs),219.56361649507792,54.02321350859622,2024-04-02T14:14:00,jw04496-o011_t010_miri_p750l-slitlessprism,213030986,mast:JWST/product/jw04496-o011_t010_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04496-o011_t010_miri_p750l-slitlessprism_x1dints.fits
HR6538-BKG,Star; G dwarfs,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,60.912,2024-06-02T06:57:07,2024-06-02T06:58:08,2,4498,CAL,"Gordon, Karl D.",Absolute Flux Calibration (Solar Analogs),263.00215895944615,34.277133676689694,2024-06-02T08:00:33,jw04498014001_03102_00001-seg001_mirimage,215483828,mast:JWST/product/jw04498014001_03102_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04498014001_03102_00001-seg001_mirimage_x1dints.fits
HR6538-WBKG,Star; G dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,60.912,2024-06-02T06:28:42,2024-06-02T06:36:14,3,4498,CAL,"Gordon, Karl D.",Absolute Flux Calibration (Solar Analogs),263.00215909327216,34.27157812039948,2024-06-02T07:48:18,jw04498-o013_t008_miri_p750l-slitlessprism,215483612,mast:JWST/product/jw04498-o013_t008_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04498-o013_t008_miri_p750l-slitlessprism_x1dints.fits
K2-141,Star; Exoplanet Systems; K stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,24834.891,2023-06-08T04:16:52,2023-06-09T01:07:16,3,2347,GO,"Dang, Lisa",A Hell of a Phase Curve: Mapping the Surface and Atmosphere of a Lava Planet K2-141b,350.9173023206617,-1.1891274483970604,2024-06-09T20:03:54,jw02347-o001_t001_miri_p750l-slitlessprism,144130278,mast:JWST/product/jw02347-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02347-o001_t001_miri_p750l-slitlessprism_x1dints.fits
K2-18,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,21067.87,2024-04-25T22:31:15,2024-04-26T05:04:37,3,2722,GO,"Madhusudhan, Nikku",Chemical Disequilibrium in a Temperate sub-Neptune,172.5599419932269,7.5875065752748325,2025-04-26T19:45:11,jw02722-o002_t001_miri_p750l-slitlessprism,213555326,mast:JWST/product/jw02722-o002_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02722-o002_t001_miri_p750l-slitlessprism_x1dints.fits
K2-18,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,123.892,2024-04-26T05:18:40,2024-04-26T05:30:42,3,2722,GO,"Madhusudhan, Nikku",Chemical Disequilibrium in a Temperate sub-Neptune,172.55994198462452,7.5875065611822805,2025-04-29T19:03:49,jw02722-o004_t001_miri_p750l-slitlessprism,213968268,mast:JWST/product/jw02722-o004_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02722-o004_t001_miri_p750l-slitlessprism_x1dints.fits
K2-22B,Star; Exoplanet Systems; Exoplanets; M stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10830.624,2024-04-26T13:21:07,2024-04-26T16:50:53,3,3315,GO,"Wright, Jason T",Measuring the Interior Composition of a Terrestrial Planet,169.4826381068334,2.619024568021414,2025-04-27T08:11:34,jw03315-o001_t001_miri_p750l-slitlessprism,213666766,mast:JWST/product/jw03315-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03315-o001_t001_miri_p750l-slitlessprism_x1dints.fits
K2-22B,Star; Exoplanet Systems; Exoplanets; M stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10830.624,2024-04-24T15:18:00,2024-04-24T19:06:51,3,3315,GO,"Wright, Jason T",Measuring the Interior Composition of a Terrestrial Planet,169.48263814616007,2.61902457485016,2025-04-25T05:09:45,jw03315-o002_t001_miri_p750l-slitlessprism,213504696,mast:JWST/product/jw03315-o002_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03315-o002_t001_miri_p750l-slitlessprism_x1dints.fits
K2-22B,Star; Exoplanet Systems; Exoplanets; M stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,21876.588,2024-04-27T07:18:44,2024-04-27T20:18:18,3,3315,GO,"Wright, Jason T",Measuring the Interior Composition of a Terrestrial Planet,169.48263808977646,2.6190245650596182,2025-04-28T05:49:28,jw03315-o003_t001_miri_p750l-slitlessprism,213865478,mast:JWST/product/jw03315-o003_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03315-o003_t001_miri_p750l-slitlessprism_x1dints.fits
KELT-8,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,12966.054,2025-07-28T08:33:49,2025-07-28T16:03:13,3,5687,GO,"Valentine, Daniel",Unlocking New Dimensions in Eclipse Mapping with KELT-8b,283.3054045767606,24.127160793665425,2026-07-28T23:11:23,jw05687-o001_t001_miri_p750l-slitlessprism,300593581,mast:JWST/product/jw05687-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw05687-o001_t001_miri_p750l-slitlessprism_x1dints.fits
KELT-8,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,22444.52,2025-08-03T14:48:19,2025-08-04T03:46:46,3,5687,GO,"Valentine, Daniel",Unlocking New Dimensions in Eclipse Mapping with KELT-8b,283.30540450030503,24.12716064299312,2026-08-04T16:50:35,jw05687-o002_t001_miri_p750l-slitlessprism,300844307,mast:JWST/product/jw05687-o002_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw05687-o002_t001_miri_p750l-slitlessprism_x1dints.fits
KELT-8-BKG,Star; Exoplanet Systems,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,136.615,2025-07-28T16:34:15,2025-07-28T16:36:32,2,5687,GO,"Valentine, Daniel",Unlocking New Dimensions in Eclipse Mapping with KELT-8b,283.3054045737639,24.12716078775968,2026-07-28T22:55:15,jw05687003001_03103_00001-seg001_mirimage,300593473,mast:JWST/product/jw05687003001_03103_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw05687003001_03103_00001-seg001_mirimage_x1dints.fits
KELT-8-BKG,Star; Exoplanet Systems,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,136.615,2025-07-28T16:36:58,2025-07-28T16:39:15,2,5687,GO,"Valentine, Daniel",Unlocking New Dimensions in Eclipse Mapping with KELT-8b,283.3054045737411,24.127160787714764,2026-07-28T22:55:16,jw05687003001_03103_00002-seg001_mirimage,300593472,mast:JWST/product/jw05687003001_03103_00002-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw05687003001_03103_00002-seg001_mirimage_x1dints.fits
KELT-8-BKG,Star; Exoplanet Systems,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,136.615,2025-08-04T04:18:38,2025-08-04T04:20:54,2,5687,GO,"Valentine, Daniel",Unlocking New Dimensions in Eclipse Mapping with KELT-8b,283.30540449531196,24.12716063315316,2026-08-04T12:45:08,jw05687004001_03103_00001-seg001_mirimage,300844045,mast:JWST/product/jw05687004001_03103_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw05687004001_03103_00001-seg001_mirimage_x1dints.fits
Kepler-12,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10004.2,2026-06-16T12:05:00,2026-06-16T14:51:44,3,7849,GO,"Moran, Sarah E.",Meeting their Match: Measuring Cloudy Hot Jupiter Counterparts to Understand the Silicate Cloud Regime with JWST/MIRI,286.2434605468279,50.04037637629901,2026-06-23T05:39:19,jw07849-o002_t002_miri_p750l-slitlessprism,416369926,mast:JWST/product/jw07849-o002_t002_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07849-o002_t002_miri_p750l-slitlessprism_x1dints.fits
Kepler-12,Star; Exoplanet Systems,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,18989.217,2026-06-12T01:09:40,2026-06-12T12:08:01,3,7849,GO,"Moran, Sarah E.",Meeting their Match: Measuring Cloudy Hot Jupiter Counterparts to Understand the Silicate Cloud Regime with JWST/MIRI,286.24346053088374,50.04037636558859,2027-06-13T01:14:11,jw07849-o004_t002_miri_p750l-slitlessprism,412789247,mast:JWST/product/jw07849-o004_t002_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07849-o004_t002_miri_p750l-slitlessprism_x1dints.fits
L168-9,Star; Exoplanet Systems; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,14903.479,2022-05-29T07:53:20,2022-05-29T12:17:09,3,1033,COM,"Kendrew, Sarah",MIRI LRS Photometric Sensitivity and Stability,350.0273615320761,-60.06597573350618,2022-07-14T20:29:59,jw01033-o005_t004_miri_p750l-slitlessprism,83341303,mast:JWST/product/jw01033-o005_t004_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01033-o005_t004_miri_p750l-slitlessprism_x1dints.fits
LHS-1478,Star; Exoplanet Systems; Exoplanets; M dwarfs; M stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13892.144,2025-12-23T22:51:13,2025-12-24T03:20:19,3,7675,GO,"August, Prune Camille",Confirming a Tentative Terrestrial Atmosphere Detection on LHS 1478 b with JWST/MIRI,44.34752195126793,76.55024144708952,2026-12-24T11:26:56,jw07675-o002_t001_miri_p750l-slitlessprism,368834671,mast:JWST/product/jw07675-o002_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07675-o002_t001_miri_p750l-slitlessprism_x1dints.fits
LHS-1478,Star; Exoplanet Systems; Exoplanets; M dwarfs; M stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13892.144,2025-12-25T21:37:52,2025-12-26T02:07:42,3,7675,GO,"August, Prune Camille",Confirming a Tentative Terrestrial Atmosphere Detection on LHS 1478 b with JWST/MIRI,44.34752635595605,76.5502408541738,2026-12-26T14:54:24,jw07675-o005_t001_miri_p750l-slitlessprism,368893268,mast:JWST/product/jw07675-o005_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07675-o005_t001_miri_p750l-slitlessprism_x1dints.fits
LHS-3844,Star; Exoplanet Systems; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,9303.204,2023-06-19T03:22:34,2023-06-19T06:04:48,3,1846,GO,"Kreidberg, Laura",A Search for Signatures of Volcanism and Geodynamics on the Hot Rocky Exoplanet LHS 3844b,340.49828434807586,-69.17371647761203,2024-06-19T08:45:07,jw01846-o001_t001_miri_p750l-slitlessprism,148143789,mast:JWST/product/jw01846-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01846-o001_t001_miri_p750l-slitlessprism_x1dints.fits
LHS-3844,Star; Exoplanet Systems; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,9303.204,2024-05-03T23:43:46,2024-05-04T03:04:35,3,1846,GO,"Kreidberg, Laura",A Search for Signatures of Volcanism and Geodynamics on the Hot Rocky Exoplanet LHS 3844b,340.4985131093167,-69.17389332809202,2025-05-04T04:47:12,jw01846-o003_t001_miri_p750l-slitlessprism,214415922,mast:JWST/product/jw01846-o003_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01846-o003_t001_miri_p750l-slitlessprism_x1dints.fits
LHS-3844,Star; Exoplanet Systems; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,9303.204,2023-09-30T09:11:43,2023-09-30T11:54:02,3,1846,GO,"Kreidberg, Laura",A Search for Signatures of Volcanism and Geodynamics on the Hot Rocky Exoplanet LHS 3844b,340.49835818285067,-69.1737735577158,2024-09-30T20:58:46,jw01846-o102_t001_miri_p750l-slitlessprism,179034710,mast:JWST/product/jw01846-o102_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01846-o102_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-10-16T00:27:03,2025-10-16T04:18:32,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.4988925622368,-69.17418550724922,2026-10-17T10:32:43,jw07953-o001_t001_miri_p750l-slitlessprism,355579622,mast:JWST/product/jw07953-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o001_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-09-29T20:31:39,2025-09-29T23:39:50,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.49888097907535,-69.17417655411646,2026-09-30T06:23:04,jw07953-o002_t001_miri_p750l-slitlessprism,353003150,mast:JWST/product/jw07953-o002_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o002_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-08-16T09:04:18,2025-08-16T12:47:47,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.49884918218714,-69.17415197690912,2026-08-16T13:36:19,jw07953-o003_t001_miri_p750l-slitlessprism,306668888,mast:JWST/product/jw07953-o003_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o003_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-09-30T07:08:52,2025-09-30T10:32:11,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.4988813031218,-69.17417680458617,2026-10-01T02:31:23,jw07953-o004_t001_miri_p750l-slitlessprism,353046132,mast:JWST/product/jw07953-o004_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o004_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-10-01T16:41:48,2025-10-01T19:52:12,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.49888229659064,-69.17417757248175,2026-10-02T09:33:52,jw07953-o005_t001_miri_p750l-slitlessprism,353652914,mast:JWST/product/jw07953-o005_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o005_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-07-10T08:29:37,2025-07-10T11:58:15,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.49882269165715,-69.17413150121835,2026-07-10T16:45:25,jw07953-o006_t001_miri_p750l-slitlessprism,298401302,mast:JWST/product/jw07953-o006_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o006_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-10-02T03:20:20,2025-10-02T06:58:55,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.49888262777523,-69.1741778284688,2026-10-02T16:10:16,jw07953-o007_t001_miri_p750l-slitlessprism,353739333,mast:JWST/product/jw07953-o007_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o007_t001_miri_p750l-slitlessprism_x1dints.fits
LHS_3844,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,10969.625,2025-10-03T01:39:09,2025-10-03T05:12:14,3,7953,GO,"Paragas, Kimberly",Exo-Geology: Surface Spectral Features from a Rocky Exoplanet,340.4988832900742,-69.1741783403887,2026-10-03T16:13:40,jw07953-o008_t001_miri_p750l-slitlessprism,353977843,mast:JWST/product/jw07953-o008_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw07953-o008_t001_miri_p750l-slitlessprism_x1dints.fits
LMC-B-ST,Calibration; Target acquisition test,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,321.102,2022-05-22T23:53:49,2022-05-23T00:05:46,3,1029,COM,"Glasse, Alistair",MIRI Target Acquisition Verification,80.3590875,-69.50873333333334,2022-07-14T20:29:59,jw01029-o006_t003_miri_p750l-slitlessprism,83336144,mast:JWST/product/jw01029-o006_t003_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw01029-o006_t003_miri_p750l-slitlessprism_x1dints.fits
LTT-3780,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,12960.647,2024-12-09T14:20:16,2024-12-09T18:51:39,3,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,154.64398869743067,-11.71845142094167,2025-12-10T15:53:42,jw03557-o006_t003_miri_p750l-slitlessprism,233386419,mast:JWST/product/jw03557-o006_t003_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557-o006_t003_miri_p750l-slitlessprism_x1dints.fits
LTT-3780,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,66.638,2024-12-09T19:15:47,2024-12-09T19:27:05,3,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,154.6439886711105,-11.718451439636153,2025-12-10T15:30:08,jw03557-o013_t003_miri_p750l-slitlessprism,233386240,mast:JWST/product/jw03557-o013_t003_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557-o013_t003_miri_p750l-slitlessprism_x1dints.fits
LTT1445A,Star; Exoplanet Systems; Exoplanets; M dwarfs; Multiple stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,21815.676,2022-08-27T17:09:53,2022-08-27T23:24:02,3,2708,GO,"Berta-Thompson, Zach K.",The Thermal Emission Spectrum of the Closest M Dwarf Transiting Rocky Planet,45.461702976321,-16.595028656554344,2023-08-28T06:01:35,jw02708-o001_t001_miri_p750l-slitlessprism,90390407,mast:JWST/product/jw02708-o001_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02708-o001_t001_miri_p750l-slitlessprism_x1dints.fits
LTT1445A,Star; Exoplanet Systems; Exoplanets; M dwarfs; Multiple stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13535.735,2022-12-23T15:24:26,2022-12-23T19:42:52,3,2708,GO,"Berta-Thompson, Zach K.",The Thermal Emission Spectrum of the Closest M Dwarf Transiting Rocky Planet,45.46166836288041,-16.59505267935497,2023-12-24T07:50:18,jw02708-o002_t001_miri_p750l-slitlessprism,107449901,mast:JWST/product/jw02708-o002_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02708-o002_t001_miri_p750l-slitlessprism_x1dints.fits
LTT1445A,Star; Exoplanet Systems; Exoplanets; M dwarfs; Multiple stars,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13535.735,2023-08-05T17:24:58,2023-08-05T21:24:43,3,2708,GO,"Berta-Thompson, Zach K.",The Thermal Emission Spectrum of the Closest M Dwarf Transiting Rocky Planet,45.46160228274955,-16.595098541013964,2024-08-06T01:38:29,jw02708-o003_t001_miri_p750l-slitlessprism,163100503,mast:JWST/product/jw02708-o003_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw02708-o003_t001_miri_p750l-slitlessprism_x1dints.fits
SIMP-J013656.5+093347.3,Star; Brown dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,11065.049,2023-07-23T22:26:03,2023-07-24T01:37:36,3,3548,GO,"Vos, Johanna",Exometeorology: Weather on an Isolated World Beyond Our Own,24.243886683976424,9.563035520361593,2024-07-24T13:29:19,jw03548-o004_t002_miri_p750l-slitlessprism,158407973,mast:JWST/product/jw03548-o004_t002_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03548-o004_t002_miri_p750l-slitlessprism_x1dints.fits
TOI-1075,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,13163.264,2025-06-15T05:35:11,2025-06-15T10:03:24,3,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,309.97054470921114,-65.44986602542265,2026-06-15T13:16:48,jw04818-o013_t007_miri_p750l-slitlessprism,300593449,mast:JWST/product/jw04818-o013_t007_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818-o013_t007_miri_p750l-slitlessprism_x1dints.fits
TOI-1075_BKG,Unidentified; Blank field,True,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,88.903,2025-06-15T10:19:12,2025-06-15T10:20:41,2,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,309.9520416666666,-65.45138888888891,2026-06-15T14:07:11,jw04818014001_02101_00001-seg001_mirimage,278170078,mast:JWST/product/jw04818014001_02101_00001-seg001_mirimage_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818014001_02101_00001-seg001_mirimage_x1dints.fits
TOI-1231,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,23329.737,2024-12-28T13:55:10,2024-12-28T20:31:39,3,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,156.74687301954972,-52.46691905268095,2025-12-28T22:58:18,jw03557-o003_t001_miri_p750l-slitlessprism,238309487,mast:JWST/product/jw03557-o003_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557-o003_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-1231,Star; M dwarfs,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,61.867,2024-12-28T20:53:36,2024-12-28T21:05:04,3,3557,GO,"Madhusudhan, Nikku",A JWST Search for Missing Methane,156.74687300193338,-52.4669190092764,2025-12-28T22:58:59,jw03557-o014_t001_miri_p750l-slitlessprism,234636334,mast:JWST/product/jw03557-o014_t001_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw03557-o014_t001_miri_p750l-slitlessprism_x1dints.fits
TOI-1416,Star; Exoplanets,False,MIRI/SLITLESS,"MIRI LRS slitless (Low Resolution Spectroscopy, time-series)",P750L,5.0,10.0,14948.488,2025-02-17T19:06:04,2025-02-17T23:22:24,3,4818,GO,"Weiner Mansfield, Megan",A survey to search for silicate vapor atmospheres in the ultra-hot terrestrial planet population,216.92315729175144,41.952715470728414,2026-02-18T03:39:28,jw04818-o005_t003_miri_p750l-slitlessprism,242084853,mast:JWST/product/jw04818-o005_t003_miri_p750l-slitlessprism_x1dints.fits,https://mast.stsci.edu/api/v0.1/Download/file?uri=mast:JWST/product/jw04818-o005_t003_miri_p750l-slitlessprism_x1dints.fits
