set,target_name,instrument,provenance,filters_grating,observation_mode,exposure_time_s,proposal_id,proposal_pi,release_date,obs_id,obsid,calib_level,wavelength_region
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),16029.36,5959,"Feinstein, Adina",2025-01-20,jw05959-o014_t003_niriss_clear-gr700xd-substrip96,236870800,3,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),44.28,5959,"Feinstein, Adina",2025-01-19,jw05959014001_04103_00001-seg001_nis,236599564,2,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5959,"Feinstein, Adina",2025-01-19,jw05959014001_04101_00001-seg001_nis,236599567,2,INFRARED
JWST,WASP-76,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),21688.344,5924,"Sing, David K.",2025-08-23,jw05924-o014_t014_niriss_clear-gr700xd-substrip96,323188171,3,INFRARED
JWST,WASP-76,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5924,"Sing, David K.",2025-08-22,jw05924014001_04101_00001-seg001_nis,309421109,2,INFRARED
JWST,WASP-76,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),88.56,5924,"Sing, David K.",2025-08-22,jw05924014001_04103_00001-seg001_nis,309421110,2,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),16029.36,5959,"Feinstein, Adina",2025-04-19,jw05959-o010_t003_niriss_clear-gr700xd-substrip96,262817822,3,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),44.28,5959,"Feinstein, Adina",2025-04-18,jw05959010001_04103_00001-seg001_nis,256576181,2,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5959,"Feinstein, Adina",2025-04-18,jw05959010001_04101_00001-seg001_nis,256548986,2,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),18420.48,5959,"Feinstein, Adina",2025-06-25,jw05959-o012_t003_niriss_clear-gr700xd-substrip96,295131935,3,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),44.28,5959,"Feinstein, Adina",2025-06-24,jw05959012001_04103_00001-seg001_nis,281115284,2,INFRARED
JWST,BD+40-2790,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5959,"Feinstein, Adina",2025-06-24,jw05959012001_04101_00001-seg001_nis,280769491,2,INFRARED
JWST,TOI-700,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),25953.656,6193,"Pass, Emily",2026-04-01,jw06193-o001_t001_niriss_clear-gr700xd-substrip256,252835518,3,INFRARED
JWST,TOI-700,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),219.76,6193,"Pass, Emily",2026-03-30,jw06193001001_04103_00001-seg001_nis,252502085,2,INFRARED
JWST,TOI-700,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,6193,"Pass, Emily",2026-03-31,jw06193001001_04101_00001-seg001_nis,252502049,2,INFRARED
JWST,TOI-700,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),23887.912,6193,"Pass, Emily",2026-04-08,jw06193-o002_t001_niriss_clear-gr700xd-substrip256,253892338,3,INFRARED
JWST,TOI-700,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,6193,"Pass, Emily",2026-04-07,jw06193002001_04101_00001-seg001_nis,253884163,2,INFRARED
JWST,TOI-700,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),219.76,6193,"Pass, Emily",2026-04-07,jw06193002001_04103_00001-seg001_nis,253884167,2,INFRARED
JWST,TOI-674,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),10383.66,9095,"Piaulet Ghorayeb, Caroline",2027-05-10,jw09095-o002_t001_niriss_clear-gr700xd-substrip256,390655915,3,INFRARED
JWST,TOI-674,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),494.46,9095,"Piaulet Ghorayeb, Caroline",2027-05-10,jw09095002001_04103_00001-seg001_nis,390655751,2,INFRARED
JWST,TOI-674,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),5.494,9095,"Piaulet Ghorayeb, Caroline",2027-05-10,jw09095002001_04101_00001-seg001_nis,390655739,2,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),9504.702,5866,"MacDonald, Ryan",2026-05-29,jw05866-o002_t001_niriss_clear-gr700xd-substrip96,266768864,3,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,5866,"MacDonald, Ryan",2026-05-28,jw05866002001_04103_00001-seg001_nis,266480214,2,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5866,"MacDonald, Ryan",2026-05-28,jw05866002001_04101_00001-seg001_nis,266480218,2,INFRARED
JWST,TOI-3884,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),17635.74,5799,"Garcia, Lionel",2026-06-03,jw05799-o001_t001_niriss_clear-gr700xd-substrip256,268589568,3,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),9504.702,5866,"MacDonald, Ryan",2026-06-03,jw05866-o001_t001_niriss_clear-gr700xd-substrip96,268595736,3,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,5866,"MacDonald, Ryan",2026-06-03,jw05866001001_04103_00001-seg001_nis,268584954,2,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5866,"MacDonald, Ryan",2026-06-03,jw05866001001_04101_00001-seg001_nis,268440307,2,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,7671,"Gordon, Karl D.",2026-04-30,jw07671-o060_t001_niriss_clear-gr700xd-substrip256,390218085,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,7671,"Gordon, Karl D.",2026-04-01,jw07671-o049_t001_niriss_clear-gr700xd-substrip256,381283658,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,7671,"Gordon, Karl D.",2026-02-05,jw07671-o038_t001_niriss_clear-gr700xd-substrip256,378108292,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,7671,"Gordon, Karl D.",2026-01-09,jw07671-o027_t001_niriss_clear-gr700xd-substrip256,376065928,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,7671,"Gordon, Karl D.",2025-09-25,jw07671-o016_t001_niriss_clear-gr700xd-substrip256,351415520,3,INFRARED
JWST,BD+60-1753,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),109.88,7671,"Gordon, Karl D.",2025-07-24,jw07671-o005_t001_niriss_clear-gr700xd-substrip256,299567659,3,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),9504.702,5866,"MacDonald, Ryan",2026-06-04,jw05866-o003_t001_niriss_clear-gr700xd-substrip96,268599263,3,INFRARED
JWST,TOI-1801,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),17678.79,6932,"Luque, Rafael",2027-01-24,jw06932-o001_t001_niriss_clear-gr700xd-substrip96,377122918,3,INFRARED
JWST,TOI-1801,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),17678.79,6932,"Luque, Rafael",2027-05-11,jw06932-o005_t001_niriss_clear-gr700xd-substrip96,391256565,3,INFRARED
JWST,TOI-1801,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),17678.79,6932,"Luque, Rafael",2027-01-13,jw06932-o003_t001_niriss_clear-gr700xd-substrip96,377012618,3,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),66.42,5866,"MacDonald, Ryan",2026-06-03,jw05866003001_04103_00001-seg001_nis,268588505,2,INFRARED
JWST,WOLF-437,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),2.214,5866,"MacDonald, Ryan",2026-06-03,jw05866003001_04101_00001-seg001_nis,268588507,2,INFRARED
JWST,TOI-3884,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),17635.74,5799,"Garcia, Lionel",2026-06-16,jw05799-o002_t001_niriss_clear-gr700xd-substrip256,278275196,3,INFRARED
JWST,LSRJ1835+3259,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),659.28,1874,"Littlefair, Stuart",2024-07-12,jw01874001001_03102_00001-seg001_nis,150929256,2,INFRARED
JWST,LSRJ1835+3259,NIRISS/SOSS,CALJWST,CLEAR;GR700XD,NIRISS SOSS (Single-Object Slitless Spectroscopy),10438.6,1874,"Littlefair, Stuart",2024-07-12,jw01874-o001_t001_niriss_clear-gr700xd-substrip256,151426859,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-11-22,jw07073-o062_t004_nirspec_clear-prism-s1600a1-sub512,361652954,3,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-11-22,jw07073062001_04101_00001-seg002_nrs2,361652884,2,INFRARED
JWST,LP-890-9,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),11701.518,7073,"Lustig-Yaeger, Jacob",2025-11-22,jw07073062001_04101_00001-seg001_nrs2,361652887,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26356.686,9256,"Allen, Natalie",2025-11-23,jw09256-o012_t001_nirspec_clear-prism-s1600a1-sub512,361654093,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26356.686,9256,"Allen, Natalie",2025-11-23,jw09256012001_04101_00001-seg003_nrs2,361654083,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26356.686,9256,"Allen, Natalie",2025-11-23,jw09256012001_04101_00001-seg001_nrs2,361654087,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26356.686,9256,"Allen, Natalie",2025-11-23,jw09256012001_04101_00001-seg004_nrs2,361654088,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),26356.686,9256,"Allen, Natalie",2025-11-23,jw09256012001_04101_00001-seg002_nrs2,361654089,2,INFRARED
JWST,HD-12572b,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),35145.528,8004,"Batalha, Natasha",2026-09-10,jw08004-o003_t002_nirspec_f290lp-g395h-s1600a1-sub2048,343406345,3,INFRARED
JWST,WD1856B,NIRSPEC/SLIT,CALJWST,F110W;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.224,2358,"MacDonald, Ryan",2023-10-14,jw02358004001_02101_00001-seg001_nrs1,90864563,2,INFRARED
JWST,WD1856B,NIRSPEC/SLIT,CALJWST,F110W;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.224,2358,"MacDonald, Ryan",2023-09-01,jw02358002001_02101_00001-seg001_nrs1,90686569,2,INFRARED
JWST,WD1856+534,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),7361.508,9033,"MacDonald, Ryan",2026-10-23,jw09033-o003_t001_nirspec_clear-prism-s1600a1-sub512,355582786,3,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),15759.744,7073,"Lustig-Yaeger, Jacob",2025-12-12,jw07073025001_04102_00001-seg001_nrs2,367750928,2,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),15759.744,7073,"Lustig-Yaeger, Jacob",2025-12-12,jw07073025001_04102_00001-seg002_nrs2,367750948,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04102_00001-seg002_nrs2,367445005,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04101_00001-seg003_nrs2,367445020,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04101_00001-seg002_nrs2,367445036,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04102_00001-seg004_nrs2,367445053,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04102_00001-seg001_nrs2,367445068,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04101_00001-seg001_nrs2,367445098,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04101_00001-seg004_nrs2,367445121,2,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492001001_04102_00001-seg003_nrs2,367445139,2,INFRARED
JWST,LHS-1140,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),15759.744,7073,"Lustig-Yaeger, Jacob",2025-12-12,jw07073-o025_t002_nirspec_f290lp-g395m-s1600a1-sub2048,367446511,3,INFRARED
JWST,TRAPPIST-1,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),27497.664,12492,"Agol, Eric",2025-12-12,jw12492-o001_t001_nirspec_clear-prism-s1600a1-sub512,367206511,3,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-09-10,jw05967-o011_t001_nirspec_f290lp-g395m-s1600a1-sub2048,343669266,3,INFRARED
JWST,V-V1298-Tau,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),48708.0,5882,"Dai, Fei",2026-09-26,jw05882-o003_t001_nirspec_f290lp-g395h-s1600a1-sub2048,352144633,3,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-09-06,jw05967-o002_t001_nirspec_f290lp-g395m-s1600a1-sub2048,339240642,3,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-09-10,jw05967011001_03101_00001-seg001_nrs2,343462276,2,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-09-10,jw05967011001_03101_00001-seg002_nrs2,343462312,2,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-09-06,jw05967002001_03101_00001-seg001_nrs2,339240639,2,INFRARED
JWST,TOI-849,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),18782.346,5967,"Roy, Pierre-Alexis",2026-09-06,jw05967002001_03101_00001-seg002_nrs2,339240640,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),22.616,6828,"Chapman, George",2024-10-16,jw06828-o002_t001_nirspec_clear-prism-s1600a1-sub512,233595518,3,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),22.616,6828,"Chapman, George",2024-10-16,jw06828-o003_t001_nirspec_clear-prism-s1600a1-sub512,233595024,3,INFRARED
JWST,CD-60-1144,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),48294.884,7188,"Acuna, Lorena",2026-11-03,jw07188-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048,355940890,3,INFRARED
JWST,K2-18,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),30148.448,2372,"Hu, Renyu",2026-12-10,jw02372-o006_t001_nirspec_f290lp-g395h-s1600a1-sub2048,365789525,3,INFRARED
JWST,KELT-20,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),40531.37,6978,"Wardenier, Joost",2026-10-21,jw06978-o001_t001_nirspec_f290lp-g395h-s1600a1-sub2048,355581387,3,INFRARED
JWST,K2-384,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),6980.12,9436,"Krishnamurthy, Vigneshwaran",2025-07-11,jw09436-o002_t001_nirspec_clear-prism-s1600a1-sub512s,298436206,3,INFRARED
JWST,WD1856+534,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),7361.508,9033,"MacDonald, Ryan",2026-09-27,jw09033-o004_t001_nirspec_clear-prism-s1600a1-sub512,352875723,3,INFRARED
JWST,TOI-2525,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24980.277,4938,"Fortney, Jonathan",2026-09-01,jw04938-o001_t001_nirspec_clear-prism-s1600a1-sub512,328252582,3,INFRARED
JWST,TOI-2525,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24980.277,4938,"Fortney, Jonathan",2026-09-01,jw04938001001_04101_00001-seg002_nrs2,328084095,2,INFRARED
JWST,TOI-2525,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24980.277,4938,"Fortney, Jonathan",2026-09-01,jw04938001001_04101_00001-seg003_nrs2,328084119,2,INFRARED
JWST,TOI-2525,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24980.277,4938,"Fortney, Jonathan",2026-09-01,jw04938001001_04101_00001-seg004_nrs2,328084155,2,INFRARED
JWST,TOI-2525,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),24980.277,4938,"Fortney, Jonathan",2026-09-01,jw04938001001_04101_00001-seg001_nrs2,328084144,2,INFRARED
JWST,ZTFJ0038+2030,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),9408.256,4967,"Zhou, Yifan",2025-12-06,jw04967004001_04104_00001-seg001_nrs2,233336404,2,INFRARED
JWST,ZTFJ0038+2030,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),9408.256,4967,"Zhou, Yifan",2025-12-06,jw04967004001_04101_00001-seg001_nrs2,233336408,2,INFRARED
JWST,ZTFJ0038+2030,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),9408.256,4967,"Zhou, Yifan",2025-12-06,jw04967004001_04102_00001-seg001_nrs2,233336415,2,INFRARED
JWST,ZTFJ0038+2030,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),9408.256,4967,"Zhou, Yifan",2025-12-06,jw04967004001_04103_00001-seg001_nrs2,233336411,2,INFRARED
JWST,ZTFJ0038+2030,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),9408.256,4967,"Zhou, Yifan",2025-12-06,jw04967-o004_t005_nirspec_clear-prism-s1600a1-sub512,233336511,3,INFRARED
JWST,2MASS-J09393250-2058249,NIRSPEC/SLIT,CALJWST,CLEAR;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.045,2062,"Mayo, Andrew",2023-12-11,jw02062002001_02101_00002-seg001_nrs1,196184561,2,INFRARED
JWST,2MASS-J09393250-2058249,NIRSPEC/SLIT,CALJWST,CLEAR;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.045,2062,"Mayo, Andrew",2023-12-11,jw02062002001_02101_00001-seg001_nrs1,196184571,2,INFRARED
JWST,TOI-1130,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),6429.456,3385,"Huang, Chelsea",2025-08-21,jw03385-o002_t001_nirspec_f290lp-g395h-s1600a1-sub2048,233644121,3,INFRARED
JWST,TA-K2-18,NIRSPEC/SLIT,CALJWST,F140X;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.224,2372,"Hu, Renyu",2023-05-24,jw02372003001_02101_00001-seg001_nrs1,130902800,2,INFRARED
JWST,SIMP-J013656.5+093347.3,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),9064.945,3548,"Vos, Johanna",2024-07-24,jw03548-o003_t002_nirspec_clear-prism-s1600a1-sub512,233637678,3,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),22.616,6828,"Chapman, George",2024-10-16,jw06828-o001_t001_nirspec_clear-prism-s1600a1-sub512,233595047,3,INFRARED
JWST,LHS_3844,NIRSPEC/SLIT,CALJWST,F290LP;G395H,NIRSpec BOTS (Bright Object Time Series),10350.45,7953,"Paragas, Kimberly",2026-10-04,jw07953-o009_t001_nirspec_f290lp-g395h-s1600a1-sub2048,354310621,3,INFRARED
JWST,ZTFJ1637+49,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),3968.8,4979,"El-Badry, Kareem",2026-07-09,jw04979-o007_t003_nirspec_f290lp-g395m-s1600a1-sub2048,298182948,3,INFRARED
JWST,Gaia14aae,NIRSPEC/SLIT,CALJWST,F290LP;G395M,NIRSpec BOTS (Bright Object Time Series),3382.5,4979,"El-Badry, Kareem",2026-07-08,jw04979-o002_t001_nirspec_f290lp-g395m-s1600a1-sub2048,298007952,3,INFRARED
JWST,WD0137,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),7779.904,4967,"Zhou, Yifan",2026-06-29,jw04967-o002_t002_nirspec_clear-prism-s1600a1-sub512,295052533,3,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),22.616,6828,"Chapman, George",2024-10-16,jw06828003001_04101_00001-seg001_nrs2,232263442,2,INFRARED
JWST,SIMP-J013656.5+093347.3,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),9064.945,3548,"Vos, Johanna",2024-07-24,jw03548003001_03101_00001-seg001_nrs2,156151193,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),22.616,6828,"Chapman, George",2024-10-16,jw06828002001_04101_00001-seg001_nrs2,232263447,2,INFRARED
JWST,Kepler-167,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),22.616,6828,"Chapman, George",2024-10-16,jw06828001001_04101_00001-seg001_nrs2,232263446,2,INFRARED
JWST,GAIA-DR3-51886439046112640,NIRSPEC/SLIT,CALJWST,F110W;MIRROR,NIRSpec BOTS (Bright Object Time Series),0.045,2149,"Desert, Jean-Michel",2024-01-18,jw02149001001_02101_00001-seg001_nrs1,109414346,2,INFRARED
JWST,WD1856+534,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),7361.508,9033,"MacDonald, Ryan",2026-09-27,jw09033004001_04101_00001-seg001_nrs2,352838535,2,INFRARED
JWST,WD1856+534,NIRSPEC/SLIT,CALJWST,CLEAR;PRISM,NIRSpec BOTS (Bright Object Time Series),7361.508,9033,"MacDonald, Ryan",2026-10-23,jw09033003001_04101_00001-seg001_nrs2,355582765,2,INFRARED
